id,rawData,merchantAccountCode,pspReference,merchantReference,timestamp,eventDate,eventCode,success,reason,paymentMethod,originalReference
"709","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2017-11-07T02:03:40+01:00', 'merchantReference': '8313842560770001', 'success': 'false', 'pspReference': 'test_AUTHORISATION_3', 'additionalData': {'fraudCheck-6-ShopperIpUsage': '10', 'expiryDate': '12/2012', ' NAME1 ': 'VALUE1', 'NAME2': '  VALUE2  ', 'cardSummary': '7777', 'totalFraudScore': '10'}, 'amount': {'value': 10150, 'currency': 'EUR'}, 'reason': 'REFUSED'}","ColinRood","test_AUTHORISATION_3","8313842560770001","1510016622.23916","None","AUTHORISATION","False","REFUSED","visa",""
"710","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2017-11-07T02:03:40+01:00', 'merchantReference': '8313842560770001', 'success': 'false', 'pspReference': 'test_AUTHORISATION_4', 'additionalData': {'fraudCheck-6-ShopperIpUsage': '10', 'expiryDate': '12/2012', ' NAME1 ': 'VALUE1', 'NAME2': '  VALUE2  ', 'cardSummary': '7777', 'totalFraudScore': '10'}, 'amount': {'value': 20150, 'currency': 'GBP'}, 'reason': 'REFUSED'}","ColinRood","test_AUTHORISATION_4","8313842560770001","1510016622.7458","None","AUTHORISATION","False","REFUSED","visa",""
"711","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-02-27T18:22:20+01:00', 'merchantReference': 'PM Create recurring', 'success': 'false', 'pspReference': '8515197521262853', 'additionalData': {'fraudCheck-11-HolderNameIsOneWord': '0', 'expiryDate': '08/2018', 'fraudManualReview': 'false', 'fraudCheck-3-PaymentDetailUsage': '0', 'cardIssuingCountry': 'NL', 'fraudCheck-1-PaymentDetailRefCheck': '0', 'cardSummary': '1111', 'totalFraudScore': '50', 'fraudCheck-4-HolderNameUsage': '0', 'fraudResultType': 'GREEN', 'fraudCheck-2-CardChunkUsage': '0', 'fraudCheck-13-IssuerRefCheck': '0', 'cardBin': '411111', 'cardPaymentMethod': 'visa', 'fraudCheck-10-HolderNameContainsNumber': '0', 'fraudCheck-15-IssuingCountryReferral': '0', 'fraudCheck-41-PaymentDetailNonFraudRefCheck': '50', 'fraudCheck-27-PmOwnerRefCheck': '0'}, 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': '905 Payment details are not supported'}","ColinRood","8515197521262853","PM Create recurring","1519752164.84841","None","AUTHORISATION","False","905 Payment details are not supported","visa",""
"712","{'merchantAccountCode': 'ColinRood', 'eventCode': 'REFUND', 'paymentMethod': 'sepadirectdebit', 'eventDate': '2018-02-06T22:42:43+01:00', 'merchantReference': 'PM bill recurring', 'success': 'false', 'pspReference': '8515179533624783', 'originalReference': '8815175051001781', 'amount': {'value': 1500, 'currency': 'EUR'}, 'reason': 'Operation not allowed'}","ColinRood","8515179533624783","PM bill recurring","1517953437.77065","None","REFUND","False","Operation not allowed","sepadirectdebit","8815175051001781"
"713","{'merchantAccountCode': 'ColinRood', 'eventCode': 'CAPTURE', 'paymentMethod': 'visa', 'eventDate': '2017-10-31T23:35:48+01:00', 'merchantReference': 'Lambda Test Event', 'success': 'false', 'pspReference': '8535094893478751', 'originalReference': '8835066165571023', 'amount': {'value': 1500, 'currency': 'EUR'}, 'reason': 'Insufficient balance on payment'}","ColinRood","8535094893478751","Lambda Test Event","1516277448.09999","None","CAPTURE","False","Insufficient balance on payment","visa","8835066165571023"
"714","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-01-17T10:39:48+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'Localhost CSE', 'success': 'true', 'pspReference': '8535161819880467', 'additionalData': {'avsResult': '4 AVS not supported for this card type', 'expiryDate': '08/2018', 'authCode': '17514', 'cvcResult': '1 Matches', 'aliasType': 'Default', 'refusalReasonRaw': 'AUTHORISED', 'cvcResultRaw': '1', 'cardSummary': '1111', 'acquirerCode': 'TestPmmAcquirer', 'alias': 'H167852639363479', 'avsResultRaw': '4', 'acquirerReference': '7F5HE5G0PIU'}, 'amount': {'value': 1500, 'currency': 'USD'}, 'reason': '17514:1111:08/2018'}","ColinRood","8535161819880467","Localhost CSE","1516181989.52566","None","AUTHORISATION","True","17514:1111:08/2018","visa",""
"715","{'eventCode': 'REPORT_AVAILABLE', 'merchantAccountCode': 'ColinRood', 'eventDate': '2018-01-10T07:01:00+01:00', 'merchantReference': '', 'success': 'true', 'pspReference': 'received_payments_report_2018_01_09.csv', 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': 'https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/received_payments_report_2018_01_09.csv'}","ColinRood","received_payments_report_2018_01_09.csv","","1516277285.10724","None","REPORT_AVAILABLE","True","https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/received_payments_report_2018_01_09.csv","",""
"716","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-01-26T00:54:33+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'PM bill recurring', 'success': 'true', 'pspReference': '8535169244733151', 'additionalData': {'alias': 'H167852639363479', 'avsResult': '4 AVS not supported for this card type', 'fraudManualReview': 'false', 'cvcResult': '3 Not checked', 'cardSummary': '1111', 'acquirerCode': 'TestPmmAcquirer', 'refusalReasonRaw': 'AUTHORISED', 'fraudCheck-10-HolderNameContainsNumber': '0', 'fraudCheck-41-PaymentDetailNonFraudRefCheck': '50', 'acquirerReference': '7CAJ8QH8OVK', 'fraudCheck-11-HolderNameIsOneWord': '0', 'expiryDate': '08/2018', 'authCode': '72593', 'aliasType': 'Default', 'fraudCheck-1-PaymentDetailRefCheck': '0', 'fraudResultType': 'GREEN', 'totalFraudScore': '50', 'cvcResultRaw': '3', 'fraudCheck-13-IssuerRefCheck': '0', 'fraudCheck-15-IssuingCountryReferral': '0', 'avsResultRaw': '4', 'fraudCheck-27-PmOwnerRefCheck': '0'}, 'amount': {'value': 2000, 'currency': 'EUR'}, 'reason': '72593:1111:08/2018'}","ColinRood","8535169244733151","PM bill recurring","1516924473.67073","None","AUTHORISATION","True","72593:1111:08/2018","visa",""
"717","{'eventCode': 'REPORT_AVAILABLE', 'merchantAccountCode': 'ColinRood', 'eventDate': '2017-12-01T00:24:24+01:00', 'merchantReference': '', 'success': 'true', 'pspReference': 'settlement_detail_report_batch_18_20171201.csv', 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': 'https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/settlement_detail_report_batch_18_20171201.csv'}","ColinRood","settlement_detail_report_batch_18_20171201.csv","","1512085187.79764","None","REPORT_AVAILABLE","True","https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/settlement_detail_report_batch_18_20171201.csv","",""
"718","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-02-22T20:50:37+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'Test payment', 'success': 'true', 'pspReference': '8835193290379088', 'additionalData': {'fraudCheck-25-CVCAuthResultCheck': '0', 'fraudManualReview': 'false', 'fraudResultType': 'GREEN', 'fraudCheck-2-CardChunkUsage': '0', 'cardPaymentMethod': 'visa', 'fraudCheck-10-HolderNameContainsNumber': '0', 'fraudCheck-41-PaymentDetailNonFraudRefCheck': '0', 'fraudCheck-11-HolderNameIsOneWord': '0', 'expiryDate': '08/2018', 'authCode': '35645', 'fraudCheck-3-PaymentDetailUsage': '0', 'aliasType': 'Default', 'fraudCheck-1-PaymentDetailRefCheck': '0', 'cardSummary': '1111', 'totalFraudScore': '0', 'fraudCheck-4-HolderNameUsage': '0', 'alias': 'H167852639363479', 'fraudCheck-13-IssuerRefCheck': '0', 'cardBin': '411111', 'cardIssuingCountry': 'NL', 'fraudCheck-15-IssuingCountryReferral': '0', 'fraudCheck-27-PmOwnerRefCheck': '0'}, 'amount': {'value': 1500, 'currency': 'EUR'}, 'reason': '35645:1111:08/2018'}","ColinRood","8835193290379088","Test payment","1519329038.54291","None","AUTHORISATION","True","35645:1111:08/2018","visa",""
"719","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-01-12T16:16:44+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'Create recurring', 'success': 'true', 'pspReference': '8825157702040754', 'additionalData': {'avsResult': '4 AVS not supported for this card type', 'expiryDate': '08/2018', 'authCode': '48595', 'cvcResult': '1 Matches', 'aliasType': 'Default', 'refusalReasonRaw': 'AUTHORISED', 'cvcResultRaw': '1', 'cardSummary': '1111', 'acquirerCode': 'TestPmmAcquirer', 'alias': 'H167852639363479', 'avsResultRaw': '4', 'acquirerReference': '7F5HAAOU911'}, 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': '48595:1111:08/2018'}","ColinRood","8825157702040754","Create recurring","1515784853.6872","None","AUTHORISATION","True","48595:1111:08/2018","visa",""
"720","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-02-05T22:46:51+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'Create recurring', 'success': 'true', 'pspReference': '8525178672113242', 'additionalData': {'alias': 'H167852639363479', 'avsResult': '4 AVS not supported for this card type', 'fraudManualReview': 'false', 'cvcResult': '1 Matches', 'fraudCheck-25-CVCAuthResultCheck': '0', 'cardSummary': '1111', 'acquirerCode': 'TestPmmAcquirer', 'refusalReasonRaw': 'AUTHORISED', 'fraudCheck-2-CardChunkUsage': '0', 'recurring.shopperReference': 'recur120417', 'fraudCheck-10-HolderNameContainsNumber': '0', 'fraudCheck-41-PaymentDetailNonFraudRefCheck': '50', 'acquirerReference': '7CAJHJFTJT5', 'fraudCheck-11-HolderNameIsOneWord': '0', 'expiryDate': '08/2018', 'authCode': '40708', 'fraudCheck-3-PaymentDetailUsage': '0', 'aliasType': 'Default', 'fraudCheck-1-PaymentDetailRefCheck': '0', 'fraudResultType': 'GREEN', 'totalFraudScore': '50', 'fraudCheck-4-HolderNameUsage': '0', 'cvcResultRaw': '1', 'fraudCheck-13-IssuerRefCheck': '0', 'recurring.recurringDetailReference': '8315124132926769', 'fraudCheck-15-IssuingCountryReferral': '0', 'avsResultRaw': '4', 'fraudCheck-27-PmOwnerRefCheck': '0'}, 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': '40708:1111:08/2018'}","ColinRood","8525178672113242","Create recurring","1517867211.94763","None","AUTHORISATION","True","40708:1111:08/2018","visa",""
"721","{'eventCode': 'REPORT_AVAILABLE', 'merchantAccountCode': 'ColinRood', 'eventDate': '2018-01-10T07:01:00+01:00', 'merchantReference': '', 'success': 'true', 'pspReference': 'received_payments_report_2018_01_09.csv', 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': 'https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/received_payments_report_2018_01_09.csv'}","ColinRood","received_payments_report_2018_01_09.csv","","1516096755.44129","None","REPORT_AVAILABLE","True","https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/received_payments_report_2018_01_09.csv","",""
"722","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2017-11-28T00:47:32+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'Localhost CSE', 'success': 'true', 'pspReference': '8535118264525666', 'additionalData': {'avsResult': '4 AVS not supported for this card type', 'expiryDate': '08/2018', 'authCode': '42033', 'cvcResult': '1 Matches', 'aliasType': 'Default', 'refusalReasonRaw': 'AUTHORISED', 'cvcResultRaw': '1', 'cardSummary': '1111', 'acquirerCode': 'TestPmmAcquirer', 'alias': 'H167852639363479', 'avsResultRaw': '4', 'acquirerReference': '7F5G5JECPFH'}, 'amount': {'value': 1500, 'currency': 'USD'}, 'reason': '42033:1111:08/2018'}","ColinRood","8535118264525666","Localhost CSE","1511826452.91194","None","AUTHORISATION","True","42033:1111:08/2018","visa",""
"723","{'eventCode': 'REPORT_AVAILABLE', 'merchantAccountCode': 'ColinRood', 'eventDate': '2018-01-10T07:01:00+01:00', 'merchantReference': '', 'success': 'true', 'pspReference': 'received_payments_report_2018_01_09.csv', 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': 'https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/received_payments_report_2018_01_09.csv'}","ColinRood","received_payments_report_2018_01_09.csv","","1515697200.11601","None","REPORT_AVAILABLE","True","https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/received_payments_report_2018_01_09.csv","",""
"726","{'eventCode': 'AUTHORISATION', 'paymentMethod': 'unknowncard', 'eventDate': '2017-12-29T20:45:58+01:00', 'merchantReference': 'PM bill recurring', 'success': 'false', 'pspReference': '8815145767530340', 'merchantAccountCode': 'ColinRood', 'amount': {'value': 2000, 'currency': 'EUR'}, 'reason': 'CVC is required for OneClick card payments'}","ColinRood","8815145767530340","PM bill recurring","1514576775.84078","None","AUTHORISATION","False","CVC is required for OneClick card payments","unknowncard",""
"727","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-02-22T19:47:28+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'Test payment', 'success': 'true', 'pspReference': '8835193252480445', 'additionalData': {'fraudCheck-25-CVCAuthResultCheck': '0', 'fraudManualReview': 'false', 'fraudResultType': 'GREEN', 'fraudCheck-2-CardChunkUsage': '0', 'cardPaymentMethod': 'visa', 'fraudCheck-10-HolderNameContainsNumber': '0', 'fraudCheck-41-PaymentDetailNonFraudRefCheck': '0', 'fraudCheck-11-HolderNameIsOneWord': '0', 'expiryDate': '08/2018', 'authCode': '61866', 'fraudCheck-3-PaymentDetailUsage': '0', 'aliasType': 'Default', 'fraudCheck-1-PaymentDetailRefCheck': '0', 'cardSummary': '1111', 'totalFraudScore': '0', 'fraudCheck-4-HolderNameUsage': '0', 'alias': 'H167852639363479', 'fraudCheck-13-IssuerRefCheck': '0', 'cardBin': '411111', 'cardIssuingCountry': 'NL', 'fraudCheck-15-IssuingCountryReferral': '0', 'fraudCheck-27-PmOwnerRefCheck': '0'}, 'amount': {'value': 1500, 'currency': 'EUR'}, 'reason': '61866:1111:08/2018'}","ColinRood","8835193252480445","Test payment","1519325248.55221","None","AUTHORISATION","True","61866:1111:08/2018","visa",""
"728","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2017-12-29T20:48:58+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'Localhost CSE', 'success': 'true', 'pspReference': '8835145769381235', 'additionalData': {'avsResult': '4 AVS not supported for this card type', 'expiryDate': '08/2018', 'authCode': '96396', 'cvcResult': '1 Matches', 'aliasType': 'Default', 'refusalReasonRaw': 'AUTHORISED', 'cvcResultRaw': '1', 'cardSummary': '1111', 'acquirerCode': 'TestPmmAcquirer', 'alias': 'H167852639363479', 'avsResultRaw': '4', 'acquirerReference': '7F5GV752G4T'}, 'amount': {'value': 1500, 'currency': 'USD'}, 'reason': '96396:1111:08/2018'}","ColinRood","8835145769381235","Localhost CSE","1514576939.05066","None","AUTHORISATION","True","96396:1111:08/2018","visa",""
"729","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-01-12T16:16:44+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'Create recurring', 'success': 'true', 'pspReference': '8825157702040754', 'additionalData': {'avsResult': '4 AVS not supported for this card type', 'expiryDate': '08/2018', 'authCode': '48595', 'cvcResult': '1 Matches', 'aliasType': 'Default', 'refusalReasonRaw': 'AUTHORISED', 'cvcResultRaw': '1', 'cardSummary': '1111', 'acquirerCode': 'TestPmmAcquirer', 'alias': 'H167852639363479', 'avsResultRaw': '4', 'acquirerReference': '7F5HAAOU911'}, 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': '48595:1111:08/2018'}","ColinRood","8825157702040754","Create recurring","1516275344.09187","None","AUTHORISATION","True","48595:1111:08/2018","visa",""
"730","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'mc', 'eventDate': '2018-03-09T18:50:28+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'PM authorise card', 'success': 'true', 'pspReference': '8815206178287829', 'additionalData': {'alias': 'M692554640168495', 'cardIssuingCountry': 'US', 'cardBin': '550000', 'authCode': '56240', 'fundingSource': 'DEBIT', 'cardPaymentMethod': 'mcdebit', 'aliasType': 'Default', 'cardSummary': '0004', 'expiryDate': '08/2018'}, 'amount': {'value': 1500, 'currency': 'EUR'}, 'reason': '56240:0004:08/2018'}","ColinRood","8815206178287829","PM authorise card","1520617830.45112","None","AUTHORISATION","True","56240:0004:08/2018","mc",""
"731","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'unknowncard', 'eventDate': '2017-12-15T18:56:04+01:00', 'merchantReference': 'Localhost CSE', 'success': 'false', 'pspReference': '8815133605560448', 'additionalData': {'expiryDate': '00/0000', 'cardSummary': '0000'}, 'amount': {'value': 1500, 'currency': 'USD'}, 'reason': '101 Invalid card number'}","ColinRood","8815133605560448","Localhost CSE","1513360586.26676","None","AUTHORISATION","False","101 Invalid card number","unknowncard",""
"732","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'unknowncard', 'eventDate': '2017-12-15T18:56:09+01:00', 'merchantReference': 'Localhost CSE', 'success': 'false', 'pspReference': '8515133605666057', 'additionalData': {'expiryDate': '00/0000', 'cardSummary': '0000'}, 'amount': {'value': 1500, 'currency': 'USD'}, 'reason': '101 Invalid card number'}","ColinRood","8515133605666057","Localhost CSE","1513360586.54502","None","AUTHORISATION","False","101 Invalid card number","unknowncard",""
"733","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2017-12-08T19:13:35+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'Create recurring', 'success': 'true', 'pspReference': '8525127568155866', 'additionalData': {'avsResult': '4 AVS not supported for this card type', 'expiryDate': '08/2018', 'authCode': '14953', 'cvcResult': '1 Matches', 'aliasType': 'Default', 'refusalReasonRaw': 'AUTHORISED', 'cvcResultRaw': '1', 'cardSummary': '1111', 'acquirerCode': 'TestPmmAcquirer', 'alias': 'H167852639363479', 'avsResultRaw': '4', 'acquirerReference': '7CAI20FCF3L'}, 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': '14953:1111:08/2018'}","ColinRood","8525127568155866","Create recurring","1512756815.79108","None","AUTHORISATION","True","14953:1111:08/2018","visa",""
"734","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'amex', 'eventDate': '2017-11-17T18:10:22+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'PM travel data', 'success': 'true', 'pspReference': '8515109386228010', 'additionalData': {'alias': 'M101403340058782', 'avsResult': '7 Both postal code and address match', 'cvcResult': '1 Matches', 'fraudCheck-25-CVCAuthResultCheck': '0', 'fraudCheck-20-AVSAuthResultCheck': '0', 'acquirerCode': 'TestPmmAcquirer', 'refusalReasonRaw': 'AUTHORISED', 'fraudCheck-2-CardChunkUsage': '0', 'fraudCheck-10-HolderNameContainsNumber': '0', 'fraudCheck-41-PaymentDetailNonFraudRefCheck': '0', 'acquirerReference': '7CAHH2JNTB6', 'avsResultRaw': '7', 'fraudCheck-11-HolderNameIsOneWord': '0', 'expiryDate': '08/2018', 'authCode': '76423', 'fraudCheck-3-PaymentDetailUsage': '0', 'aliasType': 'Default', 'fraudCheck-1-PaymentDetailRefCheck': '0', 'cardSummary': '0018', 'totalFraudScore': '12', 'fraudCheck-4-HolderNameUsage': '12', 'cvcResultRaw': '1', 'fraudCheck-13-IssuerRefCheck': '0', 'fraudCheck-15-IssuingCountryReferral': '0', 'fraudCheck-82-CustomFieldCheck': '0', 'fraudCheck-27-PmOwnerRefCheck': '0'}, 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': '76423:0018:08/2018'}","ColinRood","8515109386228010","PM travel data","1510938623.13055","None","AUTHORISATION","True","76423:0018:08/2018","amex",""
